'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL'
'8042','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8043','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8044','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8045','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8046','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8047','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8048','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'8049','14',"Operations on the musculoskeletal system",'14.5',"Division of joint capsule; ligament or cartilage [150.]",' '," "
'806 ','14',"Operations on the musculoskeletal system",'14.6',"Excision of semilunar cartilage of knee [151.]",' '," "
'0080','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'0081','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'0082','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'0083','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'0084','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8141','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8142','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8143','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8144','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8146','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8147','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8154','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'8155','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.1',"Arthroplasty knee [152.]"
'0070','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0071','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0072','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0073','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0074','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0075','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0076','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0077','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0085','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0086','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'0087','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'8151','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'8152','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'8153','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'8169','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.2',"Hip replacement; total and partial [153.]"
'8148','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8149','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8156','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8157','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8159','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8171','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8172','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8173','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8174','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8175','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8179','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8180','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8181','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8182','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8183','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8184','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8185','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8186','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8187','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8188','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8197','14',"Operations on the musculoskeletal system",'14.7',"Arthroplasty",'14.7.3',"Arthroplasty other than hip or knee [154.]"
'8191','14',"Operations on the musculoskeletal system",'14.8',"Arthrocentesis [155.]",' '," "
'8292','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8293','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8294','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8295','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8296','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8394','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8395','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8396','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8397','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8398','14',"Operations on the musculoskeletal system",'14.9',"Injections and aspirations of muscles; tendons; bursa; joints and soft tissue [156.]",' '," "
'8411','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.1',"Amputation of toe"
'8412','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.2',"Amputation through foot"
'8415','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.3',"Below knee amputation"
'8417','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.4',"Above knee amputation"
'8410','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8413','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8414','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8416','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8418','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8419','14',"Operations on the musculoskeletal system",'14.10',"Amputation of lower extremity [157.]",'14.10.5',"Other lower extremity amputation"
'8100','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8101','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8102','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8103','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8104','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8105','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8106','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8107','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8108','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8109','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8130','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8131','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8132','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8133','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8134','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8135','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8136','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8137','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8138','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8139','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8161','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8162','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8163','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8164','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'8451','14',"Operations on the musculoskeletal system",'14.11',"Spinal fusion [158.]",' '," "
'7611','14',"Operations on the musculoskeletal system",'14.12',"Other diagnostic procedures on musculoskeletal system [159.]",' '," "
'7619','14',"Operations on the musculoskeletal system",'14.12',"Other diagnostic procedures on musculoskeletal system [159.]",' '," "
'7740','14',"Operations on the musculoskeletal system",'14.12',"Other diagnostic procedures on musculoskeletal system [159.]",' '," "
