'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL','CCS LVL 4','CCS LVL 4 LABEL'
'65440','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65441','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65442','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65443','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65444','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65460','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65461','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65462','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65463','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65464','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65470','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65471','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65472','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65473','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65474','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65480','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65481','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65482','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65483','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65484','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65490','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65491','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65492','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65493','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65494','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65500','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65501','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65503','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65510','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65511','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65513','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65520','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65521','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65523','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
'65530','11',"Complications of pregnancy; childbirth; and the puerperium",'11.6',"Other complications of birth; puerperium affecting management of mother [195.]",'11.6.8',"Other and unspecified complications of birth; puerperium affecting management of moth",' '," "
